Año,Mes,País destino,Codigo Iso 3166,Femenino,Masculino,Indefinido,Total,Latitud - Longitud
2013,Agosto,Costa Rica,188,10,17,,27,"(10.886611,-74.776708)"
2013,Agosto,Costa Rica,188,0,5,,5,"(12.5744111,-81.703935)"
2013,Agosto,Costa Rica,188,6,4,,10,"(12.586067,-81.702563)"
2013,Agosto,Costa Rica,188,46,77,,123,"(3.541112,-76.384584)"
2013,Agosto,Costa Rica,188,845,969,,1814,"(4.697144,-74.140516)"
2013,Agosto,Costa Rica,188,8,5,,13,"(4.815061,-75.736532)"
2013,Agosto,Costa Rica,188,119,142,,261,"(6.171601,-75.427454)"
2013,Agosto,Costa Rica,188,7,10,,17,"(7.128456,-73.183637)"
2013,Agosto,Costa Rica,188,4,4,,8,"(7.927209,-72.507910)"
2013,Agosto,Costa Rica,188,0,1,,1,"(8.635765,-77.346578)"
2013,Agosto,Croacia,191,0,1,,1,"(4.697144,-74.140516)"
2013,Agosto,Cuba,192,16,9,,25,"(10.445761,-75.516429)"
2013,Agosto,Cuba,192,11,18,,29,"(10.886611,-74.776708)"
2013,Agosto,Cuba,192,55,54,,109,"(3.541112,-76.384584)"
2013,Agosto,Cuba,192,1094,982,,2076,"(4.697144,-74.140516)"
2013,Agosto,Cuba,192,15,14,,29,"(4.815061,-75.736532)"
2013,Agosto,Cuba,192,151,101,,252,"(6.171601,-75.427454)"
2013,Agosto,Cuba,192,21,30,,51,"(7.128456,-73.183637)"
2013,Agosto,Cuba,192,10,8,,18,"(7.927209,-72.507910)"
2013,Agosto,Curazao,99999,3,1,,4,"(10.445761,-75.516429)"
2013,Agosto,Curazao,99999,12,13,,25,"(10.886611,-74.776708)"
2013,Agosto,Curazao,99999,5,6,,11,"(3.541112,-76.384584)"
2013,Agosto,Curazao,99999,622,624,,1246,"(4.697144,-74.140516)"
2013,Agosto,Curazao,99999,110,71,,181,"(6.171601,-75.427454)"
2013,Agosto,Curazao,99999,1,2,,3,"(7.128456,-73.183637)"
2013,Agosto,Curazao,99999,2,1,,3,"(7.927209,-72.507910)"
2013,Agosto,Republica Checa,203,0,1,,1,"(3.541112,-76.384584)"
2013,Agosto,Republica Checa,203,7,7,,14,"(4.697144,-74.140516)"
2013,Agosto,Chile,152,6,4,,10,"(0.814836,-77.662532)"
2013,Agosto,Chile,152,8,7,,15,"(10.445761,-75.516429)"
2013,Agosto,Chile,152,21,19,,40,"(10.886611,-74.776708)"
2013,Agosto,Chile,152,0,2,,2,"(12.586067,-81.702563)"
2013,Agosto,Chile,152,391,331,,722,"(3.541112,-76.384584)"
2013,Agosto,Chile,152,2409,2320,,4729,"(4.697144,-74.140516)"
2013,Agosto,Chile,152,28,33,,61,"(4.815061,-75.736532)"
2013,Agosto,Chile,152,173,160,,333,"(6.171601,-75.427454)"
2013,Agosto,Chile,152,17,7,,24,"(7.128456,-73.183637)"
2013,Agosto,Chile,152,1,2,,3,"(7.927209,-72.507910)"
2013,Agosto,China,156,1,12,,13,"(10.445761,-75.516429)"
2013,Agosto,China,156,4,9,,13,"(10.886611,-74.776708)"
2013,Agosto,China,156,5,31,,36,"(3.541112,-76.384584)"
2013,Agosto,China,156,177,397,,574,"(4.697144,-74.140516)"
2013,Agosto,China,156,0,2,,2,"(4.815061,-75.736532)"
2013,Agosto,China,156,16,22,,38,"(6.171601,-75.427454)"
2013,Agosto,China,156,2,1,,3,"(7.128456,-73.183637)"
2013,Agosto,Chipre,196,2,2,,4,"(4.697144,-74.140516)"
2013,Agosto,Dinamarca,208,57,41,,98,"(4.697144,-74.140516)"
2013,Agosto,Dinamarca,208,2,1,,3,"(6.171601,-75.427454)"
2013,Agosto,Republica de Yibuti,262,1,0,,1,"(0.814836,-77.662532)"
2013,Agosto,Dominica,212,0,1,,1,"(4.697144,-74.140516)"
2013,Agosto,Ecuador,218,360,437,,797,"(0.25129,-76.875963)"
2013,Agosto,Ecuador,218,5200,5527,,10727,"(0.814836,-77.662532)"
2013,Agosto,Ecuador,218,115,185,,300,"(1.813928,-78.763924)"
2013,Agosto,Ecuador,218,0,1,,1,"(10.408582,-75.538003)"
2013,Agosto,Ecuador,218,0,1,,1,"(10.445761,-75.516429)"
2013,Agosto,Ecuador,218,2,3,,5,"(10.886611,-74.776708)"
2013,Agosto,Ecuador,218,757,787,,1544,"(3.541112,-76.384584)"
2013,Agosto,Ecuador,218,2103,3510,,5613,"(4.697144,-74.140516)"
2013,Agosto,Ecuador,218,2,5,,7,"(4.815061,-75.736532)"
2013,Agosto,Ecuador,218,461,523,,984,"(6.171601,-75.427454)"
2013,Agosto,Ecuador,218,3,1,,4,"(7.128456,-73.183637)"
2013,Agosto,Ecuador,218,1,0,,1,"(7.927209,-72.507910)"
2013,Agosto,Egipto,818,2,2,,4,"(10.886611,-74.776708)"
2013,Agosto,Egipto,818,14,23,,37,"(4.697144,-74.140516)"
2013,Agosto,El Salvador,222,2,3,,5,"(10.445761,-75.516429)"
2013,Agosto,El Salvador,222,2,5,,7,"(10.886611,-74.776708)"
2013,Agosto,El Salvador,222,0,1,,1,"(12.586067,-81.702563)"
2013,Agosto,El Salvador,222,88,100,,188,"(3.541112,-76.384584)"
2013,Agosto,El Salvador,222,747,795,,1542,"(4.697144,-74.140516)"
2013,Agosto,El Salvador,222,4,2,,6,"(4.815061,-75.736532)"
2013,Agosto,El Salvador,222,133,140,,273,"(6.171601,-75.427454)"
2013,Agosto,El Salvador,222,2,1,,3,"(7.128456,-73.183637)"
2013,Agosto,El Salvador,222,0,1,,1,"(7.927209,-72.507910)"
2013,Agosto,Emiratos arabes,784,2,2,,4,"(10.445761,-75.516429)"
2013,Agosto,Emiratos arabes,784,2,1,,3,"(10.886611,-74.776708)"
2013,Agosto,Emiratos arabes,784,2,4,,6,"(3.541112,-76.384584)"
2013,Agosto,Emiratos arabes,784,158,285,,443,"(4.697144,-74.140516)"
2013,Agosto,Emiratos arabes,784,14,8,,22,"(6.171601,-75.427454)"
2013,Agosto,Eritrea,232,1,1,,2,"(4.697144,-74.140516)"
2013,Agosto,Eslovaquia,703,2,0,,2,"(4.697144,-74.140516)"
2013,Agosto,Eslovenia,705,1,0,,1,"(4.697144,-74.140516)"
2013,Agosto,Estados Unidos de America,840,2345,1789,,4134,"(10.445761,-75.516429)"
2013,Agosto,Estados Unidos de America,840,2085,1650,,3735,"(10.886611,-74.776708)"
2013,Agosto,Estados Unidos de America,840,0,2,,2,"(10.971302,-74.765397)"
2013,Agosto,Estados Unidos de America,840,29,15,,44,"(12.586067,-81.702563)"
2013,Agosto,Estados Unidos de America,840,5955,4151,,10106,"(3.541112,-76.384584)"
2013,Agosto,Estados Unidos de America,840,531,395,,926,"(4.452882,-75.766298)"
2013,Agosto,Estados Unidos de America,840,33005,28337,,61342,"(4.697144,-74.140516)"
2013,Agosto,Estados Unidos de America,840,652,467,,1119,"(4.815061,-75.736532)"
2013,Agosto,Estados Unidos de America,840,9362,6912,,16274,"(6.171601,-75.427454)"
2013,Agosto,Estados Unidos de America,840,190,154,,344,"(7.128456,-73.183637)"
2013,Agosto,Estados Unidos de America,840,88,60,,148,"(7.927209,-72.507910)"
2013,Agosto,Estados Unidos de America,840,1,0,,1,"(8.635765,-77.346578)"
2013,Agosto,Estonia,233,0,2,,2,"(4.697144,-74.140516)"
2013,Agosto,Estonia,233,1,0,,1,"(6.171601,-75.427454)"
2013,Agosto,Etiopia,231,0,1,,1,"(4.697144,-74.140516)"
2013,Agosto,Islas Fiji,99999,0,2,,2,"(4.697144,-74.140516)"
2013,Agosto,Filipinas,608,1,1,,2,"(4.697144,-74.140516)"
2013,Agosto,Finlandia,246,1,0,,1,"(10.886611,-74.776708)"
2013,Agosto,Finlandia,246,1,1,,2,"(3.541112,-76.384584)"
2013,Agosto,Finlandia,246,13,13,,26,"(4.697144,-74.140516)"
2013,Agosto,Francia,250,4,0,,4,"(10.445761,-75.516429)"
2013,Agosto,Francia,250,1,1,,2,"(10.886611,-74.776708)"
2013,Agosto,Francia,250,121,69,,190,"(3.541112,-76.384584)"
2013,Agosto,Francia,250,1900,1330,,3230,"(4.697144,-74.140516)"
2013,Agosto,Francia,250,3,0,,3,"(4.815061,-75.736532)"
2013,Agosto,Francia,250,58,46,,104,"(6.171601,-75.427454)"
2013,Agosto,Gabon,266,0,8,,8,"(4.697144,-74.140516)"
2013,Agosto,Ghana,288,5,2,,7,"(4.697144,-74.140516)"
2013,Agosto,Ghana,288,0,1,,1,"(6.171601,-75.427454)"
2013,Agosto,Granada,308,2,0,,2,"(4.697144,-74.140516)"
2013,Agosto,Grecia,300,0,3,,3,"(3.541112,-76.384584)"
2013,Agosto,Grecia,300,25,23,,48,"(4.697144,-74.140516)"
2013,Agosto,Grecia,300,0,1,,1,"(6.171601,-75.427454)"
2013,Agosto,Guatemala,320,4,4,,8,"(10.445761,-75.516429)"
2013,Agosto,Guatemala,320,11,8,,19,"(10.886611,-74.776708)"
2013,Agosto,Guatemala,320,58,61,,119,"(3.541112,-76.384584)"
2013,Agosto,Guatemala,320,216,338,,554,"(4.697144,-74.140516)"
2013,Agosto,Guatemala,320,9,11,,20,"(4.815061,-75.736532)"
2013,Agosto,Guatemala,320,92,105,,197,"(6.171601,-75.427454)"
2013,Agosto,Guatemala,320,4,3,,7,"(7.128456,-73.183637)"
2013,Agosto,Guatemala,320,1,2,,3,"(7.927209,-72.507910)"
2013,Agosto,Guyana,328,4,6,,10,"(10.886611,-74.776708)"
2013,Agosto,Guyana,328,4,4,,8,"(4.697144,-74.140516)"
2013,Agosto,Guyana,328,2,1,,3,"(6.171601,-75.427454)"
2013,Agosto,Guinea,324,0,1,,1,"(0.814836,-77.662532)"
2013,Agosto,Guinea,324,0,8,,8,"(4.697144,-74.140516)"
2013,Agosto,Guinea Ecuatorial,226,0,1,,1,"(3.541112,-76.384584)"
2013,Agosto,Guinea Ecuatorial,226,3,6,,9,"(4.697144,-74.140516)"
2013,Agosto,Guadalupe/Territorio Frances,99999,1,1,,2,"(3.541112,-76.384584)"
2013,Agosto,Guayana Francesa/Departamento de Ultramar Frances,254,1,0,,1,"(4.697144,-74.140516)"
2013,Agosto,Haiti,332,1,5,,6,"(10.886611,-74.776708)"
2013,Agosto,Haiti,332,1,0,,1,"(3.541112,-76.384584)"
2013,Agosto,Haiti,332,6,11,,17,"(4.697144,-74.140516)"
2013,Agosto,Haiti,332,2,5,,7,"(6.171601,-75.427454)"
2013,Agosto,Honduras,340,0,6,,6,"(10.445761,-75.516429)"
2013,Agosto,Honduras,340,4,2,,6,"(10.886611,-74.776708)"
2013,Agosto,Honduras,340,5,25,,30,"(3.541112,-76.384584)"
2013,Agosto,Honduras,340,88,191,,279,"(4.697144,-74.140516)"
